,nose_x, nose_y, leftEye_x, leftEye_y, rightEye_x, rightEye_y, leftEar_x, leftEar_y, rightEar_x, rightEar_y, leftShoulder_x, leftShoulder_y, rightShoulder_x, rightShoulder_y, leftElbow_x, leftElbow_y, rightElbow_x, rightElbow_y, leftWrist_x, leftWrist_y, rightWrist_x, rightWrist_y, leftHip_x, leftHip_y, rightHip_x, rightHip_y, leftKnee_x, leftKnee_y, rightKnee_x, rightKnee_y, leftAnkle_x, leftAnkle_y, rightAnkle_x, rightAnkle_y, estado
12,184.32030585025535,57.711299198610774,187.68457494357216,53.649904570227,178.5246437161813,54.20560651252242,202.07808082669624,59.75984061274547,164.30090225160353,58.56631980331955,207.08971134883421,113.74079782211363,160.58043246139349,117.0149747499696,217.79355297756564,184.44457889067058,158.07471071235864,184.20379876162755,211.97440596406096,226.77918667923151,152.88898750037998,204.7803337008109,197.11114905687623,253.3296043306937,163.63464236723308,252.3236018674383,195.12500688723554,350.22185804315114,166.38950689293532,338.0826601258512,191.62217967705038,434.0801372602292,182.52559617335692,432.9275880806177,levantado
13,200.11830905068246,56.29030368671343,204.44420246762525,51.08603169482042,192.34433304011128,50.75471187843887,209.58239484853783,58.45109293896864,182.93077045841437,55.84128227679182,218.8444144994832,112.83349063145975,172.15201233147647,114.75414765947987,223.27204900956804,186.02942084523954,166.8817809583612,180.49253322734907,222.66956433247964,229.00835326673456,173.1998814683016,230.51037027678137,209.8848929201119,255.43739229788576,172.45453712077457,254.81123571729844,199.46551489922786,357.30793281288,163.16064322505017,353.25346475445343,194.01411063940145,440.56359376424945,186.0244424426602,437.84597374585815,levantado
14,179.8634688677955,59.55929737610576,184.7339496538333,54.9806676486123,173.31714555911054,54.03687072635161,195.2583817656402,61.207026173632435,162.14085441619042,60.15422093729101,203.28208834280764,116.14010287629955,157.60156653734498,118.5689978098591,211.2558327760214,180.141889817056,152.03575698318184,182.6095922447828,210.84881496800523,237.3675543046647,146.13890146930856,242.19696994885396,196.139184974047,252.98761746298942,161.48977019907434,252.72303184182726,202.3126090083141,349.6510873044975,167.11443889929626,340.71611931351833,188.27928476296512,420.3197078482186,174.5689510835284,419.8788654015686,levantado
15,197.78975252975283,56.440003094506174,203.2456453672179,51.47251693191232,190.23202977755653,51.786543701409364,205.85612731221119,58.519463594785464,178.59787699777328,57.20185899548957,214.37085222177467,111.129420833365,168.80043415707837,114.22490962284549,219.11618718841197,183.51376010286205,162.84371758249483,179.11543493604844,219.51211714095177,228.81411541296814,166.54267960485316,199.19504692582305,205.70103092416252,256.0883696441057,166.6311954245957,255.74961562101015,198.40610370561768,354.997410755677,170.75806851516901,352.1855306068747,188.56396211260488,439.62350392619925,179.77067821220666,439.040095704075,levantado
16,171.95309887600317,56.99511724687272,177.50397322242827,49.70536992707605,167.6850226138816,50.96747179439559,188.5548246509834,59.78840185974359,159.00136153521706,60.41468534952008,200.33894401579977,113.40869651230393,155.70722646750366,119.48151495670066,209.55407406105604,177.48621484185009,149.75697558213764,190.37492507162725,214.04054099947564,230.66204679615302,143.76481794661584,238.13737208741185,194.29039862369285,251.72667447695008,169.1554859918379,251.9893364219814,198.18958327000246,340.1162529733858,160.66964294196103,339.9934315959767,187.3398094325678,415.1319273714889,187.45859643364696,424.93775957753223,levantado
17,181.34477964171174,59.80924836392533,180.37228120440176,51.7900904792756,173.8772826435965,52.88974858443561,192.94612305637463,60.248587938598156,159.69506052217594,56.38302086856115,200.62541145295023,112.3317451328619,155.96708305151083,116.00265354497887,209.2833700810889,171.02856765925188,149.42623687625394,178.555631823113,217.92131713392206,217.48445117519987,148.80144289959264,220.4114446380259,197.29200133089887,247.34878836902664,162.03243389203854,248.34234037287968,196.56728306633028,338.5076055266978,170.36243245759363,322.0172926609618,189.9116308308761,439.66675992141904,189.16505746804324,438.85862892239936,levantado
18,172.5635454348553,59.127405367008905,178.53605218434612,52.445559742849625,167.5409072104131,53.17790257791601,190.26377043371537,60.313465251996824,158.1821693984451,60.129894449553134,201.37970623803045,113.6653736871504,156.73938558259363,119.05858674401902,215.72998284365877,182.19067169070706,148.14191588168015,187.15296793540628,214.3477948259287,237.4331463171814,136.23755339982444,237.70064417026387,195.60202513223493,249.09628782754743,166.7235585965999,249.52903480381354,194.46435772491338,346.4922240735956,168.280026328239,334.60932928300554,190.69913574693732,427.9760724375684,186.1719509970817,427.629917604914,levantado
19,180.55511059000335,60.70238848140731,180.68207321463856,52.45984036634868,173.2886377475605,53.75597393466341,194.10746236719513,61.00908123565555,159.07323221288303,57.42607413562819,201.65273465998905,111.30341333174056,157.40398896807363,114.70031144554049,216.20197815653881,171.51667375972764,145.33031626898028,172.44416619089327,226.5944247115911,252.5486185392981,131.99302881144365,221.35249631414155,196.5265652548942,243.12356733626427,165.22426679440508,244.61463007945494,198.30238550089678,350.85025891255776,157.6806777182256,345.6703868821437,189.7585115544063,428.1287107950055,185.54670281911177,428.2890438569659,levantado
20,178.25129468153423,59.36982195664937,184.50075735841745,54.79084823845889,171.53189395652208,53.68728934558913,195.4726311947121,59.98666741040894,159.34081021913758,58.01488601743943,202.95498324739327,111.40775272354541,157.72540318826756,115.62164544131505,218.55041266415367,164.40036788524822,142.78776413735713,170.4945337911524,238.11011110298364,229.75930833630989,123.11549056828719,214.691153203467,197.2674477425067,248.68614404581865,164.20709632250123,249.79305935277085,197.16255395792803,349.7964584409959,162.02762470171146,345.62176062439204,191.19063499836608,430.24539576430266,173.04112475205952,415.8853671893999,levantado
21,181.192355026067,59.620541079035064,186.13462633659867,54.28677829786961,174.53576767027147,54.37573829977429,196.24439937131416,60.752965133013895,164.12138586378282,61.73152181424983,204.57728345106545,111.92383228109041,158.95647575883086,117.16462072231427,228.17923994843596,163.1991256535749,138.1275251217853,162.9357289711325,262.1313221259804,218.1875280832966,106.34929048412042,205.96506437902784,202.40326224597976,254.25791165244254,165.64226558700145,255.9363457943215,190.09467395827,353.856750963263,161.448838645846,352.81048488988023,192.6566365164078,439.3599068608265,190.28276673550738,439.7880851062819,levantado
22,182.4254581436573,60.74410820749483,187.85399203170596,54.19998577132763,176.87583953026203,53.35357161347504,198.1389799006718,59.51419117849625,164.8226726843689,59.65864723294626,206.9452486149532,109.72329373489558,160.91533913222733,114.35143140503405,232.62047378005684,162.0952828848872,133.7488374821407,160.50457638989164,266.04651068898954,206.27934496690327,100.699186510613,191.81113632736503,203.8241375281189,255.9751399296267,165.49785628856853,257.66327260533194,199.24984943078186,357.03971358124846,160.53335583163607,353.57145910597035,190.7200022894121,439.398861302476,188.64830996739727,439.56405699021155,levantado
23,180.20513512281127,58.84553337839327,187.39263037299366,52.90943620733714,175.95332995462974,52.727154535078355,199.41384282093566,58.64953215484025,163.07052434186528,59.89628802941467,208.8231038490622,110.29774484003565,164.3436773277906,115.2458339349769,240.88696431557025,159.1283597834843,138.7473629606373,157.52305205230118,268.47002200115514,190.66063105364253,98.16669360209067,183.56528523367203,204.11386452760212,249.892155391233,166.5311642657922,247.66614149516658,198.8207895004332,351.60682470418135,161.081282916236,347.0875216829174,190.48045117567483,440.8794506978432,188.49254563624754,440.7802477884849,levantado
24,180.73176818135184,60.10767198258337,187.90916413184732,53.83077688254271,177.18533764553442,53.732726175033626,199.9969304303715,58.51128797122941,163.32677403312712,59.05034477144827,208.1931533516613,109.47338950309307,165.03895266046783,113.882107864558,238.033698412231,160.4562039505183,137.63567853994405,161.46764347061574,269.50688343567606,199.41520097190767,98.9890517891613,187.2142183177666,204.91932375421783,250.1375844042589,166.56245072064232,247.04690480510547,198.65062431602627,352.33632544135304,162.27035522460938,346.29993661368405,191.89323098743006,437.3710127656098,175.95290247104512,414.7768755367294,levantado
25,186.98638737897465,57.02876822030034,192.54046785228445,51.62852506229386,180.00309569362537,52.15910566456123,203.38222637250732,56.80564182741633,167.9181614738494,58.48053587086006,212.2315373402161,112.52762612665674,167.07422872461697,114.67439525322227,233.043068021188,165.82908481939293,144.08035426752113,165.20938056916114,267.0619712265549,212.2425673072904,111.94339410804125,199.44813056678623,204.78063204872933,252.8258416439309,167.5581935778666,249.82851377257114,199.57674078440385,350.5670243200161,162.8484466196498,346.8205581843157,193.514676223933,440.1609042275277,190.37996581556268,440.22858022251944,levantado
26,188.13367316695042,54.98133225199777,194.11104254221635,50.05663452445301,181.6720183257463,49.8335782655946,204.12855927582382,55.195074044312946,169.23668115519365,56.15340206873556,211.6172434291023,110.7214345078524,167.36243281382994,112.86394883686467,231.63039508032892,166.78889233778423,146.1741822239026,169.51073375657376,263.8774856982992,213.68365454766536,116.50396265408409,213.11586283524213,204.0228372417999,253.5998541093522,167.0551255519288,249.35897649030278,201.35322897350744,347.64333049610894,164.23255831351076,344.9954437374605,192.6973543278438,440.19908385517994,189.5068840294033,440.2990882962594,levantado
27,181.5038302529183,55.796770548542185,187.6525136747249,48.73275459972337,177.44773241332533,49.24928835857703,199.3205979640382,52.35008395599484,163.79513573553774,55.544010859982976,208.20667252002522,107.99115696769744,163.49092772962518,110.29143277773133,214.78580519383058,173.48773377414807,162.86135128036082,172.37445964887448,208.18372199507542,244.12072623286267,159.82717966755075,216.45743522198748,196.9180066297954,251.0722505443291,167.36566565843873,252.98676249582016,195.43800502435704,356.7292536279107,164.87186001432545,357.8665202693717,193.33195370922755,438.79287660353845,184.09018609310402,437.00452574496137,levantado
28,183.5882134938518,53.71714306248765,189.65850711332683,47.03873400558294,179.688173880373,48.09609795358858,201.69208986749908,51.51435688775801,166.02312674318307,55.01866693162732,208.07244267445128,107.88742540411448,163.78826928045962,110.04776713449203,214.3256725504241,173.43757124726412,165.83487365960147,177.6729984506095,206.9290042387372,245.16322510715588,169.5085339972945,253.92335231202122,197.72437425902848,250.63041954188958,166.94699892274136,248.1694766983448,195.3580121585831,357.20677950966683,163.30550672479177,355.11598401496383,193.7729297444978,437.20474836891265,181.4397611506718,433.2601435917361,levantado
29,186.17932508891658,55.36350591637281,192.44519244836,50.84027872939054,180.07531370170386,50.204393557537394,203.42887551868006,56.77507007168425,168.5722380760579,56.05354457513832,209.55760080062925,111.5646792756908,165.74817464509363,111.61856892507828,227.42296805177682,167.14966176548822,151.30216843423213,170.210778202992,245.51800085876704,224.35612956837457,127.82141689196635,226.7061404217078,202.02830570681084,247.32233782222764,168.4759473986199,246.7989108905718,201.21015556127645,345.2314681116245,163.70047483926618,344.21782437929386,192.1317133922057,434.82844727512463,175.39981886570556,417.53080494209024,levantado
30,188.71558519652848,54.34954157135366,195.8948513877067,48.75006434518539,182.93774378438866,47.76572995612594,197.89846694886916,55.492642695801734,173.67462870675766,53.96940847315213,211.68427819871715,110.01927936123502,167.5453156348796,112.9317183438906,217.28781317922392,176.19230218434612,162.66564395177224,182.29008834185768,217.98463813989542,219.40588301721715,169.64960358022253,235.25113651260793,203.07096488744833,250.7494470024851,172.23721515343811,250.88423792026387,200.2714016094282,356.6068864518102,173.86371003978448,358.5825552736275,194.10967993829036,440.31308838365607,181.27205399687654,438.64958944951513,levantado
31,180.7801806973112,57.95410987468081,188.59105388478082,51.24377313754902,176.39476019120866,51.63887150092811,198.12807906926372,56.63572378195677,162.00218942842594,56.96753787623305,206.84818312351808,109.95631236510518,161.85216940794473,112.47476510964479,211.90427193845755,179.35409100603036,162.89309193651962,181.13872810096592,218.64480638318486,224.43096591340893,156.86803142384332,216.6014971900079,198.7381248622553,253.71388535555235,164.71850027833932,252.14197477941846,197.42470826620257,354.727508307431,164.3034671531113,353.6256426503222,190.90897675154275,436.7907839526462,184.67049505923973,435.6937542035886,levantado
32,189.2841383640868,56.782043397658526,195.87411843385212,51.28028624716436,183.03088177039,50.42340208120383,198.4475428956028,56.955615091880475,173.43291345737325,54.74997680010963,212.12218169572287,110.3396315518984,167.85622978952608,112.40644788927605,217.7671825839388,178.4605033666707,165.45048576384667,180.294461380183,218.07219212157253,220.0429404292125,169.41414027826332,214.5272399664853,205.73549678817335,250.4026242267297,173.0903387997401,250.07196567401812,201.0090512524319,355.9945429345513,176.22742708554992,357.37079961754466,186.72551552145399,440.92639373898044,178.19166072147829,440.73124748259664,levantado
33,186.89562727041283,52.042178885018316,193.58625300663454,47.116973520716805,180.2319330000228,47.21454664890868,203.26963788340527,51.63173452889409,169.19802060850864,54.5678721327726,209.8923738828429,110.16363522421989,165.08717815235894,109.3082739685296,212.78114764143055,174.38100080081924,165.45329112487082,182.94703709940038,203.09976659396278,242.784278958688,165.12813642331133,256.60639959550554,197.90533340394728,250.11436670206865,168.01546742480087,247.96174639393848,195.10630448040797,361.3352556636825,167.9044552814172,358.1798123014576,194.5063045516552,440.5345515982186,183.25298621032954,440.08852591310495,levantado
34,181.68417489018424,55.54001322052358,189.04234296153027,50.62316048469989,178.30847061097853,51.903560653270915,200.03951848249028,57.371736964363066,163.20451372792286,57.24446040647039,208.35337954272558,110.44950819201043,163.78054785821223,114.73161125925265,220.96492010331804,187.53947989022222,150.93982266080982,180.64546547975058,228.3114392469829,259.4696579276356,145.22153505555386,246.13751363197653,201.56507380741579,251.0895636295066,162.13917119957594,248.8806757945495,195.80361036011215,352.7581983039351,170.32548184524714,344.54869667379774,195.10707929440508,434.8012753497766,179.7131282346258,433.6907798678031,levantado
35,183.7103402104359,53.55842308311611,190.49835205078125,48.747693147176896,180.38101790016265,48.67064925019379,203.48858963190816,53.65628676655692,167.96790987601076,55.92821841110052,208.7067214431466,111.16008610113121,164.68205730274957,113.72109350063458,222.70969435398683,168.42535293519728,149.9534844424474,173.9490419974123,239.21566380600984,233.4599535752827,132.84855705290917,229.4925852972246,201.65374993350258,245.397272369741,165.33426366427528,245.91415345900717,200.3864748468659,346.68459168667925,160.86983884818824,343.61309541338613,192.82196579276354,441.14905925112475,176.8513393773179,418.08196487129896,levantado
36,187.2819655600225,53.015398700877384,194.2553182520291,48.345447792617264,181.47254379806816,47.54471760315654,204.3354078953368,53.09005136155896,171.61284866036144,54.018876339211076,212.20300281094205,107.89767165128359,166.52859936428442,107.81959578220946,216.97764712085058,171.08137524081576,166.43449954021764,175.32163835221226,216.72545852364271,222.7028501636787,165.31342383952457,256.28463804489905,201.34483960815902,248.37776807495592,169.39776231342717,248.0273384064552,197.01683549101716,360.90504687120017,173.82496933992735,362.73277965501126,194.65704595068547,442.02815252519304,181.87266843328217,441.32579699564536,levantado
37,181.73085075408102,57.169550587694935,188.8955290679338,51.230694811631736,176.0822964085679,50.90801483926142,199.65529089307972,56.585240642384335,162.80161044940874,56.79272380784328,207.21581900630014,110.11186295446255,162.13551087138254,113.96218088350408,215.42342367803076,180.73658627758695,150.39844141859953,191.84704494847398,223.8583160281645,253.4208987937363,140.2250802006703,255.5296485989938,200.3082987863266,256.8046183901538,162.34532515826393,254.69488002910688,197.8004396193686,355.66166681074446,171.00229523061316,345.61032543850314,194.35088755091806,433.256029062234,182.27629309034535,432.65763219692366,levantado
38,182.17193366024742,57.438150546894,189.54212470741123,50.4035808696821,175.9831469346577,49.802358605054565,197.0742518799778,53.8773592344054,163.6709250364786,57.06286671560562,206.67871259993615,109.59556965512525,160.94098814730515,112.48052277917527,216.1459778069522,171.99480079027467,164.17172205587306,179.3899862682773,211.6989462292148,237.09821292862355,162.27350791604601,221.00944073747567,197.81777942227018,253.99479550610258,166.33860962864026,250.48194914940265,193.6043141880852,357.4767353933609,166.56808816041465,348.85054413910507,194.08568742210298,438.92718660228445,184.03017808491154,437.56995293880715,levantado
39,181.83018725205955,58.64162370852459,188.86483040301255,52.12878438749202,177.21381873936042,52.278700876792584,199.03808475004558,57.608542831955255,165.56286051115637,59.3299724712446,206.20826691505044,109.74449424892084,160.98199985370562,111.6447589740679,212.76241851687894,175.27108841832973,161.72592816185858,174.68575652007462,216.70707672950357,227.92885034464678,157.77354852698656,207.38620683840742,197.32518474415582,256.41694421434215,166.8220935628572,255.74202778738297,199.98784640419808,358.53566566793836,168.4905352759454,355.1677629641522,193.65475725107154,440.59915505494587,190.2159189899608,440.89109962552436,levantado
40,184.18433935261885,55.90373829644942,188.9842319117446,48.813548997218504,176.52578390989785,48.4081342526447,198.4671269873237,53.022321931119095,166.58817988889226,57.06409573091143,206.90188574883723,109.10431086321286,161.90114299610894,110.98773674278408,216.49480441201058,171.45402069685525,160.49266473792406,171.60852929497509,212.61010077213035,231.6871524320966,160.44906141229177,214.9523991091242,197.02185842313656,253.6545185727368,166.96930822231425,250.8506804588704,194.53235433259363,355.23779011885944,166.92583848530217,347.45269953508785,193.4023816297954,438.25347247290705,189.75744284544476,438.6119976117917,levantado
41,188.98888079572743,71.24760698251687,196.14132239197016,62.37525197782405,182.62295555975652,62.09816914124248,202.95065497609892,67.00521981205922,173.09528157868738,65.64447276787071,210.98753339121777,117.78226770779501,173.37651234192606,120.036482161585,217.37747786110015,180.4227732498822,165.19928572242827,183.36972485256567,218.314602031782,229.63394877511703,166.30203306443033,253.1644086429581,204.33367124327424,251.23116756691542,173.89929804820494,250.23058880164,198.66302133998056,352.690949792528,172.3628151741473,347.7200905172741,193.78741075092717,441.2533919634986,187.67148325879288,444.13513896066394,levantado
42,197.79285178574145,58.19922495444925,200.09811045130868,53.32159717723089,187.6602618146963,53.254695996236244,205.96711273787088,60.82427473847504,178.01131608421235,58.38576810369232,215.47480186135851,112.52845437610196,169.31784960082533,118.05470833982476,221.3166589402967,181.71477559011734,166.74186023756687,183.42324045381656,219.63341560809067,233.3974875364786,170.02327766863752,235.16788408450117,207.1903570152906,247.84461589174975,173.32278299888284,248.4398600656235,197.72579029840256,358.8438546147328,163.2242046905399,355.91799665517846,193.6857230932332,440.76851870763164,189.46034175412666,441.10788723838004,levantado
43,193.62985633226685,56.8930421821802,199.7929673250547,50.48322974475905,186.62345381562346,49.972998029063184,204.4075724679672,57.60341302893969,175.18492821125668,56.68855808124468,214.88094700913484,110.33524316572493,168.80486929926892,114.3495077289032,218.74758946756447,182.0031667033986,167.41982248506656,182.88231341291495,218.82279986073536,235.18843001428746,171.8581173670431,233.09541694848917,207.04292861404122,248.2836148154411,172.86818092435252,249.73655136642753,199.47542717484646,355.43488676909806,172.57837377169716,348.1085127893589,193.2741365544063,441.18349839741154,177.2808000735272,436.5564962305447,levantado
44,192.1266904600863,66.47044452711766,197.76511878818854,57.514082318613966,184.30863020485015,56.23626041041274,204.36207218392815,64.55962630097504,176.0334564090239,63.21471618771089,212.99162987141295,115.90870066839433,173.71198008496475,118.86378781804778,220.04786094338976,180.76787273243707,163.82113208102808,182.80850570025612,219.18821817242218,226.48280696646248,167.2895735803745,236.1608750161494,206.5048336518878,244.09606577357428,173.0473499817607,245.06420922186587,201.87665590516326,351.7109703924869,168.00170779692058,345.8375329637342,194.32876527541345,440.39134459736744,192.15028221041314,440.6755143102505,levantado
45,187.12644168838915,81.46583393853926,191.05060740667557,73.35934249343575,178.69924404277876,73.6332859974427,200.05814073614573,78.04182401427035,171.2190828434688,80.12827787881696,212.25611764633237,127.97696302836971,171.830918723971,129.91827285707228,217.41955827646217,188.0780156948223,165.2271790263254,189.72569773633194,213.98814754263435,238.73697125030398,171.20289190270094,247.8344097211667,203.94060008720663,252.35651810345482,174.35523600893725,250.73600798729328,196.31859449097152,346.3364063069978,174.03384850646736,329.7998450609497,199.51716025979601,357.4704567282116,181.41264266077184,386.0542000499681,levantado
46,185.71518478690416,89.82059315484786,189.681003436968,82.51012957977413,178.67990041057422,81.74733187901835,200.53395668356336,87.30621486322426,170.23277134283043,86.0113537265169,212.06602103979208,131.56974881539549,170.77089302270792,132.50377373008877,219.18990138903666,186.8751971174307,159.60296452741215,190.0719594398825,214.607758280832,228.76588992107702,163.30168609025412,215.72996503184277,199.98568226855087,256.38458905053045,171.9835837991321,253.1151678775535,199.68887507219722,356.2590216848173,170.01128141054383,352.42259697227627,193.72676151735772,440.3023478585922,189.50944893091105,441.01966531360193,levantado
47,180.01255376793532,165.66177843145823,185.0552570031311,158.50037303880032,177.14299005293196,161.33613883289382,196.28172403179718,164.5876056953163,169.23013531280398,165.35444445183305,201.44398908206927,202.8974822523065,167.95420368357856,203.019221561892,203.26162256619347,256.42418471755684,165.8808014272252,257.8000139169656,201.660856848097,297.7611526904867,160.32140412683154,309.6221389473644,198.38884405588823,303.23494640305813,173.81054176894608,302.03767175340465,195.90519114690994,380.21733918542526,165.62022346466895,380.25543865990545,191.00494681629226,438.62153583927375,179.26394985807545,435.0081506870136,levantado
